epoch,acc,loss,val_acc,val_loss
0,0.37545,1.7158666549682617,0.4432,1.5469883377075195
1,0.531275,1.349521875,0.4846,1.47477770652771
2,0.59085,1.18687354221344,0.4932,1.4663961227416993
3,0.628975,1.0854524240493775,0.6446,1.0318121334075927
4,0.6525,1.0114861516952514,0.6829,0.902348503112793
5,0.67555,0.9484511323928833,0.6821,0.9019546844482422
6,0.6914,0.900565662765503,0.583,1.200721812438965
7,0.7061,0.861106294631958,0.691,0.8935314472198487
8,0.72195,0.8182591484069824,0.6927,0.8813764423370362
9,0.7304,0.7928447528839111,0.7192,0.8148868923187256
10,0.738,0.7685882781982422,0.7261,0.8146812286376953
11,0.745225,0.7490538714408874,0.7507,0.7302715881347657
12,0.7536,0.7258914024353027,0.7607,0.6934588771820068
13,0.760625,0.707317389202118,0.7755,0.652271212387085
14,0.765525,0.6911703848838806,0.7631,0.690558476638794
15,0.77225,0.6758971915245057,0.7488,0.7473001815795899
16,0.7752,0.6590539229393005,0.7658,0.6848052024841309
17,0.7823,0.6459738580703736,0.7609,0.7077613035202026
18,0.781925,0.640021355342865,0.7722,0.6588435852050781
19,0.78795,0.625164173412323,0.7398,0.7517444301605225
20,0.79275,0.6152702265739441,0.7674,0.6747361982345581
21,0.794875,0.6084533141136169,0.7619,0.6850680164337158
22,0.79665,0.6005292819023133,0.7856,0.6292100522994996
23,0.7981,0.5943015598297119,0.8033,0.5764063743591309
24,0.802675,0.5845743407249451,0.8082,0.5653346702575683
25,0.8047,0.5734266365051269,0.7829,0.6451668548583984
26,0.80825,0.5680557063102722,0.7912,0.620280859375
27,0.8115,0.556432185459137,0.7952,0.5962714200019836
28,0.814225,0.5509946125030517,0.7799,0.6478590047836303
29,0.815025,0.5496677567481995,0.8083,0.5601491279602051
30,0.8177,0.5380858419418335,0.8052,0.5732145500183106
31,0.819275,0.5358466354370117,0.7893,0.6143311990737915
32,0.8195,0.5304971397399902,0.7726,0.6690951095581055
33,0.8218,0.5269302392959595,0.813,0.5599298602104187
34,0.82295,0.5214773756027221,0.8054,0.5774989393234253
35,0.82665,0.512883061504364,0.7949,0.609151026725769
36,0.826225,0.5126536519050598,0.8046,0.5828228572845459
37,0.83175,0.5004167835235596,0.8195,0.5434563644409179
38,0.8305,0.4976552141666412,0.8019,0.5886431926727295
39,0.833575,0.49325479340553285,0.8155,0.5502252097129822
40,0.83275,0.49247422556877135,0.7977,0.6044032739639282
41,0.834975,0.4845253228187561,0.8085,0.5805775722503662
42,0.8389,0.47716447620391844,0.8185,0.5366953583717347
43,0.839675,0.47662861671447754,0.821,0.5363711142539977
44,0.837875,0.4747495219230652,0.8035,0.5837472526550292
45,0.83975,0.4721583377838135,0.8285,0.5140795022964477
46,0.840125,0.46950848302841186,0.803,0.5930719835281372
47,0.844025,0.46582319135665895,0.801,0.5899181447982788
48,0.845025,0.45992511949539183,0.8209,0.5403871788024902
49,0.845575,0.4593645835876465,0.8132,0.5569488951683045
50,0.8445,0.4570384954452515,0.795,0.6166482734680175
51,0.843125,0.45661294422149656,0.8122,0.5558980844497681
52,0.84885,0.4523733506202698,0.8273,0.5200415378570556
53,0.846175,0.45309200325012206,0.8179,0.5469082664489746
54,0.849775,0.44541599760055545,0.829,0.5148001155853271
55,0.84915,0.44573396563529966,0.8243,0.5216275890350341
